YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2019,2019,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.51,0.51,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,ME,Maine,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.20,0.2,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.51,0.51,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,ME,Maine,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.50,1.5,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,MD,Maryland,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.40,0.4,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,ME,Maine,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.35,0.35,,,,,Overall,Overall,,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MI,Michigan,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.20,0.2,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.00,2,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.03,5.03,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.00,2,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.03,5.03,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.03,5.03,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.00,2,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,MN,Minnesota,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.03,5.03,,,,,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),,27,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.06,0.06,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,MO,Missouri,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,2.00,2,,,,,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),,29,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.43,0.43,,,,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.62,0.62,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.43,0.43,,,,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.00,1,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.00,1,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.43,0.43,,,,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.62,0.62,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.00,1,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.43,0.43,,,,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.14,0.14,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,NC,North Carolina,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.62,0.62,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,MS,Mississippi,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-89.53803082499968 32.745510099000455),,28,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,MT,Montana,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),,30,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
